mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,genre
-237.4993,115.94339,-15.457233,47.112404,-13.510732,18.199331,-13.97124,15.334493,-17.535894,13.420798,-6.2305856,8.634658,-7.2484007,jazz
-305.4945,121.9265,2.5947757,36.92105,-8.559168,17.905397,-9.27087,10.555924,-9.937912,2.3099349,-12.68508,0.30534187,-8.61895,jazz
-261.7981,139.52618,-17.128895,49.894917,-5.868644,19.853361,1.8584793,5.7186427,-7.8311825,-0.41735047,-1.2528473,-2.1903841,4.4650016,jazz
-146.41248,118.20678,-34.672737,58.787296,-14.96906,34.30445,-6.6033545,13.900938,-14.645583,9.200514,-11.337798,1.0974871,-5.5033083,jazz
-261.8773,182.53572,-16.907091,49.871548,-1.2144475,6.345548,6.0023866,-8.87311,-10.31628,-3.2050645,-5.3718143,-3.5495334,-2.8916366,jazz
-196.84306,152.79964,-36.91005,41.80352,-8.709019,4.415908,-11.570121,1.4324354,-14.735855,0.46832043,-10.17039,-6.9220095,-6.2524304,jazz
-198.46254,140.68542,-18.416391,30.510448,-6.7052684,15.720156,-0.7331225,7.2968297,-6.5850825,6.07465,-5.1329575,3.4482963,-2.8441162,jazz
-179.59479,124.327644,-29.741776,45.383682,-10.188967,17.7808,-8.817682,12.764228,-10.756726,8.615612,-12.390897,3.3914454,-12.018151,jazz
-237.23965,146.82582,-24.444063,64.27367,-10.833981,3.2591314,-1.3375038,2.7255344,5.1689434,0.3977409,9.61138,2.5067873,3.1193676,jazz
-179.7903,147.7629,-20.479698,58.623974,-23.80918,2.4678252,-3.195293,-9.301368,-5.7592354,-0.4264562,-8.36673,3.102465,-6.851183,jazz
-216.31119,134.98277,-35.480675,61.595497,-14.545806,11.046171,1.2093091,10.962497,-8.294633,-1.443715,0.1224874,8.281558,-4.578641,jazz
-206.78493,141.83739,-13.811613,49.346706,-24.811642,11.820209,-12.791098,-16.55724,-8.389538,-1.206318,-7.6506824,-1.3711842,-9.346775,jazz
-173.28468,111.695885,-35.922306,45.855305,-11.438427,19.691587,-8.049166,17.947191,-8.94971,14.695819,-10.342502,4.670976,-11.798714,jazz
-246.97653,167.98892,-19.801535,22.009905,-0.7347984,15.093262,-1.2836857,4.7284274,-2.0619886,6.532096,-1.3844994,5.6376348,-0.28600582,jazz
-231.32324,174.37616,-19.749836,47.37502,-1.9767631,6.6665854,-1.1248547,-5.499828,-13.732543,-3.6929977,-6.3150654,-1.5051631,-2.6337101,jazz
-204.23213,147.5966,-25.21863,49.35425,-15.650294,2.7000425,-7.8495536,-10.64235,-4.7988915,-3.6669726,-3.5059485,1.5687525,1.472206,jazz
-201.8075,109.284294,-15.505193,44.283955,-11.047105,18.851799,-11.312692,18.409912,-18.911566,11.226409,-11.899514,6.9697394,-11.650191,jazz
-204.8289,117.45068,-20.939705,42.00593,-10.364102,19.208967,-11.633759,7.984112,-20.264105,8.785672,-11.69737,5.1714864,-11.238976,jazz
-165.46796,87.24911,24.815533,28.417309,-2.78055,-1.331789,-14.06644,-4.7474623,-19.206074,-0.5928637,-11.947256,-8.335517,-8.235879,jazz
-55.19004,77.47864,8.272335,31.560976,11.512486,11.753403,7.877706,13.5176115,-2.2645762,5.6161685,1.4572818,7.372972,-0.92715424,jazz
-260.89798,138.52455,-16.351122,49.150703,-5.258575,19.354553,2.2062228,5.555695,-7.877213,-0.19809215,-1.6170182,-1.7220757,3.943696,jazz
-91.2162,82.6024,12.171335,36.692253,-0.8373647,13.415139,5.6200523,9.662233,-3.7782633,1.8234929,1.545975,1.2873137,0.82279134,jazz
-141.08891,110.76341,-27.475183,51.973927,-8.664053,28.615349,-1.6129185,9.6620865,-11.183889,6.517714,-9.409994,-0.12163655,-4.9299374,jazz
-111.578636,121.802536,-3.1374562,20.915453,2.526364,5.552689,-3.2441633,2.6111066,-2.2927532,3.933011,-3.6371238,-0.17011385,-3.8879893,jazz
-260.35196,180.60806,-15.362777,48.56042,-0.074327596,5.4342794,6.5999103,-9.153326,-10.28985,-2.988407,-5.823055,-2.9312968,-3.617783,jazz
-38.042522,64.98809,14.297374,21.284706,7.5019083,6.3721075,1.933678,6.556061,-2.9327826,5.597701,2.5014198,3.0295463,0.6087424,jazz
-248.10942,125.98793,-12.599597,30.244165,-1.0903056,-2.2130058,1.9470434,0.25160497,2.6987667,-4.426094,-6.4816456,-6.51706,-3.9940166,jazz
-190.51927,143.9857,-28.421675,33.79344,-1.2972339,-2.3015273,-5.643836,-3.640014,-10.529327,-2.8581395,-7.707229,-8.583432,-5.3038983,jazz
-179.3741,114.49272,28.196646,35.9793,11.041098,12.684317,3.8171387,8.518316,-0.014726669,5.4623322,1.0599641,2.632229,-3.7399514,jazz
-190.39607,129.50662,-7.83752,20.721296,2.1918201,7.7923756,6.1902175,1.3512999,-1.59206,2.0195136,-1.9929138,1.1642933,-1.3514087,jazz
-23.235779,82.91702,2.0489416,29.505756,6.599293,6.4949236,-0.69669986,6.1728396,-3.422003,5.594521,-0.3769912,3.266179,-0.20612177,jazz
-168.12323,108.27153,-14.1499405,30.457626,3.8945062,4.6765637,3.1879177,1.9276344,-1.1426724,0.23471797,-5.2468896,-2.5546734,-7.2195997,jazz
-51.34779,85.20031,3.6435587,22.86177,-1.5293605,6.1102853,2.4109144,3.6449344,-1.863228,4.3669353,1.0871078,0.7797648,-0.73646325,jazz
-69.50922,125.97758,-5.1732893,30.769236,8.304397,5.0812526,-3.9214036,5.376409,-10.774684,9.034488,-8.263985,4.7895856,-5.1241627,jazz
-235.67885,144.76765,-22.600695,62.560963,-9.326273,2.0168686,-0.34364963,2.0165105,5.5604534,0.30435982,9.439982,2.892706,2.562641,jazz
-117.8876,122.55041,-13.149182,26.755905,4.313922,6.866731,-6.8144403,-0.33922073,-8.199784,-5.0079026,-4.495015,0.12167736,-4.6518903,jazz
-177.27713,144.32156,-17.265924,55.686035,-21.2419,0.35280427,-1.5769509,-10.402746,-5.176472,-0.51418144,-8.736716,3.868864,-7.953766,jazz
-204.39252,138.57968,-10.791186,46.552383,-22.306915,9.692935,-11.09484,-17.79885,-7.586271,-1.6000779,-7.650327,-1.0194095,-9.977279,jazz
-159.2706,92.04842,-16.75185,27.393675,6.1041913,3.2399652,7.1759634,4.0307016,3.5977046,3.5440965,-0.58674145,-3.7236729,-4.721016,jazz
-237.90088,155.81622,-9.225844,13.1981125,6.609401,8.891292,3.9802098,0.24934222,1.7425677,3.3538349,1.1899072,3.630348,1.1625512,jazz
-228.39198,170.40263,-16.073858,43.96471,1.1009046,3.996799,1.0781353,-7.204605,-12.514963,-4.418733,-6.0696063,-1.3367635,-3.1518414,jazz
-202.82193,145.73984,-23.568312,47.849777,-14.344828,1.6427218,-7.0651684,-11.1300125,-4.5997396,-3.6073794,-3.788098,2.0468261,0.84362894,jazz
-84.05435,63.061363,5.6391883,24.92485,6.21167,-2.9040577,-0.36405927,-1.0757003,-4.2446465,-2.3303053,1.5680952,1.935513,1.5438601,jazz
-149.19681,79.0861,2.0091486,27.607025,0.3150665,1.7276527,-3.6130915,-0.16500692,-5.0356708,1.2518125,1.146215,-0.6187953,1.8201314,jazz
-78.2242,63.21851,-1.6562833,21.02259,4.4701858,-3.5898204,-1.5619467,-3.0696392,-6.07829,-1.9560667,1.7820153,-1.2156534,0.94245726,jazz
-154.29286,110.68495,-22.299717,21.146955,4.267235,4.749064,-4.0923247,-1.0206661,-6.4128003,-9.245782,-3.6310499,-5.503034,0.536892,jazz
-77.089676,64.52771,-2.848515,28.53128,4.6849046,-2.8145123,-5.947363,1.8981452,-5.2051053,-2.3232336,-2.9395368,-6.148102,-0.76354444,jazz
-141.49684,70.90452,-0.5232312,33.573048,1.4106368,-9.186746,0.7554331,0.5403757,-9.192057,-2.571038,4.0803123,-2.218427,-0.6917473,jazz
-163.53947,65.97194,5.3612895,41.897198,7.0257664,5.5014386,8.930416,2.6784523,-0.1825786,5.155423,10.491717,3.3298645,3.8408947,jazz
-117.24632,56.99422,-2.109928,35.616062,4.713422,3.890102,11.592064,6.078704,0.58257145,2.2747371,2.6996386,-1.8503127,1.6808271,jazz
-228.37154,67.53677,37.07984,21.325258,17.058424,10.142423,10.776463,8.010919,2.0421867,0.2971387,2.49913,3.8471446,1.5821794,jazz
-158.2061,49.602417,21.594702,16.516554,11.422575,6.259136,5.633524,-0.19963436,-0.24266581,-1.9968201,2.022939,2.6891398,-1.4565204,jazz
-126.01213,56.60823,23.495506,23.700129,-0.30365482,7.1513724,0.16874303,-0.8434282,-4.156273,-1.8949324,2.5230918,0.52811265,0.92665267,jazz
-178.09238,61.942616,1.4681733,36.04594,7.5810137,5.153892,-0.9176271,2.9412887,1.4490774,2.1342268,5.1702733,2.0257974,0.5106883,jazz
-131.93135,61.59087,-12.654589,35.085182,-2.1272988,-0.9491929,-4.8379145,-4.1055217,-3.2856128,2.496221,6.411373,3.4233503,-2.8839264,jazz
-156.61226,22.763254,10.495277,24.156204,10.143046,2.969647,2.4915147,0.48371986,2.691014,1.2310425,3.3316617,-7.8197894,1.1087779,jazz
-341.018,89.85991,44.511986,28.827593,16.317823,10.590868,7.000736,0.8200661,6.097488,7.125774,5.411661,2.735858,9.361676,jazz
-192.50781,80.95126,25.701668,18.534098,14.171379,1.265469,4.0929475,-1.416841,2.6607602,5.235185,3.7162206,0.293742,7.3394523,jazz
-322.49924,90.65098,27.027184,37.856743,19.709015,4.6093187,3.0706127,7.97081,1.9372374,2.0878365,0.44746542,4.8929596,13.060922,jazz
-217.62901,105.62872,19.315361,28.35325,8.654835,0.14365222,6.3657665,-2.539705,-12.996928,-11.149584,-6.1528873,-7.734215,0.42279667,jazz
-299.40533,60.777206,32.098515,25.695833,7.463468,-1.2953769,1.8622718,5.2616196,-5.5296664,-3.103563,3.6464572,-2.2974074,0.8934429,jazz
-294.19385,84.66457,39.07789,28.635206,14.131192,1.0344226,7.3534536,5.217076,-3.739166,-5.041574,2.2247612,-0.56659305,4.2180734,jazz
-215.39735,100.96081,17.098629,12.978259,16.062912,4.7642055,4.5650473,-3.133695,-4.154083,-2.2966673,-4.928966,-3.3494503,-1.4255524,jazz
-366.44046,131.6985,16.512924,36.320045,5.060641,14.675128,-6.1637278,4.7142596,-9.5868,-1.2903652,-2.6941345,1.5798403,-2.2748075,jazz
-219.7643,100.79803,-1.456325,41.28544,-0.94854546,23.37939,-11.514086,20.027903,-15.970275,13.943598,-7.989847,5.7383604,-6.868226,jazz
-277.2356,95.75203,-2.979494,43.91987,1.9414102,22.24999,-6.1406465,22.460953,-12.840875,10.780396,-7.5332294,3.5953238,-5.0750594,jazz
-413.5791,118.27575,31.10331,40.165215,13.103847,13.944953,-3.7192216,4.748372,-9.8912525,-3.0627759,-6.2822113,-3.6105387,-5.2636905,jazz
-223.03062,102.89912,-1.6697352,45.199474,-6.7459745,25.354921,-14.366872,24.246717,-10.414377,11.146243,-9.151457,6.625129,-7.828697,jazz
-315.01422,112.72766,9.74075,38.98918,3.942611,20.019875,-7.2231927,15.273513,-13.67778,10.151814,-4.8844337,4.7019944,-2.6995628,jazz
-52.93138,50.087288,-11.485749,46.351738,6.5509257,10.124288,5.479244,8.854688,5.9422083,6.6225224,-4.0471754,9.770576,-3.118492,metal
-80.14728,64.84362,-15.4656,46.839314,7.9110203,21.762014,-2.1760788,21.986689,-7.7126284,11.144746,-4.2870846,11.442517,-10.365105,metal
-62.21818,115.20072,-42.81503,54.31106,-24.88396,20.13311,-21.639133,20.847036,-8.3987,20.328602,-10.731801,9.669686,-14.547392,metal
-43.064682,75.397606,-47.840973,53.023727,-12.337867,36.873158,-8.287719,28.40454,-14.531336,22.106434,-7.3557453,15.9753475,-13.140837,metal
-107.129585,47.660187,-8.620708,38.398926,8.458258,9.54455,1.0175124,20.74903,0.71484894,11.783107,1.1646876,11.063399,-2.529399,metal
-79.627686,93.472885,-27.749144,64.06913,-18.807098,23.320396,-10.540276,13.356394,-17.537811,16.38852,-10.054388,8.941801,-16.081074,metal
-140.7783,55.923157,-12.291191,44.319008,-10.604771,10.867444,-0.95333475,22.243965,-9.378978,15.246445,-3.0641422,9.072361,-8.798301,metal
-108.09747,65.77733,-20.841005,47.559593,0.85362834,8.991208,-3.2142603,20.978045,-10.349271,7.8764496,-8.126471,12.045557,-9.155128,metal
-149.98431,67.907,-6.6888485,32.084488,6.0797987,12.23563,9.134744,10.182917,3.7711067,10.596401,0.7727522,7.715685,-1.158373,metal
3.642235,104.75209,-0.8226447,55.941105,-29.222486,31.255442,-14.195287,20.202589,-8.280901,15.181638,-14.587307,15.663606,-12.990428,metal
-58.72036,70.55818,-19.421354,73.593155,-27.765425,23.759441,-17.90417,21.222898,-16.94942,16.136871,-15.223488,14.874156,-18.705826,metal
8.79297,82.823204,-30.564281,66.71608,-16.359282,16.568218,-10.763801,29.540411,-25.089777,16.821932,-11.392603,12.7859,-13.347067,metal
-64.107925,74.525986,-45.968002,65.855095,-14.676301,23.849155,-13.777111,37.7623,-10.587833,21.39044,-9.345858,17.91302,-10.791604,metal
-84.90263,64.63974,-36.32613,65.39542,-13.867816,22.872536,-15.565662,36.293034,-13.677166,21.259466,-9.251361,19.171608,-10.607493,metal
-117.9197,65.44176,-51.43996,74.10702,-13.760528,25.753458,-13.138064,32.225914,-10.345248,21.713371,-7.8024545,12.349829,-14.452735,metal
-76.78499,68.00349,-11.247029,76.363235,-17.476349,25.336975,-17.900312,20.368681,-21.420488,14.217725,-15.768945,12.524236,-18.507431,metal
26.693075,79.7964,-52.055744,51.320683,-16.361847,22.011911,-17.46108,30.925192,-15.979048,16.127388,-12.196157,11.303884,-12.44661,metal
-75.51752,81.91142,-22.08108,69.877,-11.740438,25.740246,-18.518965,27.027712,-14.085998,22.13411,-12.107689,14.951658,-13.525078,metal
-76.37207,123.29144,-89.89615,76.44556,-21.269108,22.2958,-13.650001,14.64789,-6.320443,9.922285,-3.9226882,5.398593,-2.4885113,metal
-89.329834,82.35691,-23.258312,68.10751,-13.08676,22.4548,-18.526537,26.23265,-14.358575,21.504412,-13.878503,12.481539,-14.122218,metal
-75.01831,81.17256,-20.199926,68.304726,-11.342598,23.670305,-19.834023,24.183434,-13.177372,22.286407,-11.556871,13.55321,-15.058013,metal
-76.28286,61.76296,-37.112747,62.440014,-14.831243,34.567806,-11.487005,30.963097,-12.278124,22.313232,-7.511117,17.84716,-11.126256,metal
-45.843933,108.01372,-11.740544,66.32776,-30.207605,9.2367,-25.772972,21.87735,-17.929054,10.275843,-14.119919,18.74677,-14.2388315,metal
-43.716743,82.74609,-29.634932,70.4197,-21.612555,31.165257,2.0789452,28.88349,-2.6835518,19.90194,-6.94059,19.136198,-7.3723607,metal
-16.706278,94.11414,-32.7863,61.490444,-10.101552,34.223568,-11.971187,28.200222,-15.321425,19.325449,-8.278708,17.934834,-7.455648,metal
-120.12781,91.28767,-38.79496,75.003784,-3.8060124,22.66649,-8.123724,23.654573,-14.638494,13.365053,-9.405639,13.706509,-9.3145075,metal
-61.47552,71.744484,-46.288235,75.44222,-18.524563,35.957085,-12.68256,28.374231,-9.363222,14.5109625,-4.269454,11.870008,-16.039183,metal
-36.462593,94.796684,-36.610256,55.001995,-8.23886,29.6873,-13.684501,28.724905,-11.995235,19.366922,-15.665719,13.938667,-11.981068,metal
-28.089987,84.033875,-43.716156,47.99097,-22.45509,19.917406,-25.18115,24.802288,-13.120749,24.669502,-16.419373,17.564196,-15.417398,metal
-103.65834,73.83582,-16.127468,53.154728,-25.099674,33.991577,-13.64172,25.99047,-18.906933,18.668743,-12.777742,9.545628,-16.148779,metal
-77.45473,130.88896,-23.287468,61.99624,0.9075686,30.532892,-8.75849,19.443262,-2.2276921,13.108556,-3.2997823,8.935826,-8.964679,metal
-12.502531,91.33017,-23.079102,50.981163,-12.106397,30.916203,-15.001935,23.06173,-14.281175,23.065378,-17.684673,13.16198,-15.200903,metal
-61.907036,93.03636,-39.96771,56.147964,-19.685198,23.381887,-7.6440945,17.719402,-19.306637,17.783297,-13.095866,14.301978,-13.079708,metal
-35.73135,115.46691,-40.631664,75.38111,-12.545452,21.839254,1.8210294,15.605564,-0.17317191,10.234974,-11.762732,15.405225,-12.471008,metal
-104.68676,87.7357,-33.242126,48.456833,-28.924986,22.51373,-24.994108,20.534803,-12.07721,18.25662,-15.190194,10.294038,-13.897688,metal
13.472155,78.02858,-32.999123,55.550117,-9.963229,35.417408,-17.641218,29.057074,-11.254932,14.004886,-10.102363,16.52735,-8.494954,metal
-71.27534,82.33836,-30.17323,56.464294,-10.875072,26.82275,-15.808304,25.348274,-15.630503,17.768711,-13.055728,14.628012,-14.275042,metal
-79.07527,106.81676,-38.75978,39.854446,-26.757378,32.465256,-15.021738,29.701921,-11.37107,13.770958,-14.502706,16.169477,-3.062653,metal
-122.234886,62.287914,-34.47575,75.653,6.2773776,22.03109,-10.958645,23.23548,-12.28494,5.6125345,-6.983782,5.6169767,-14.398442,metal
-99.77965,102.12207,-23.655642,63.082623,-8.785433,30.73993,-9.646097,14.164796,0.37265703,13.223106,-10.096967,9.193242,-4.932152,metal
-74.115524,80.12189,-46.984425,51.01986,-9.138491,31.76564,-6.376152,24.85552,-19.142609,20.790123,-11.669213,13.848666,-16.47486,metal
-100.42865,104.687256,-57.258125,56.590782,-5.5367737,22.83633,-6.167544,23.090935,-19.069187,17.792307,-13.767806,9.958694,-14.848816,metal
-93.59133,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316164,22.829412,-12.410713,9.704986,-19.730852,metal
-110.87448,83.18676,-45.257427,56.596424,-7.4923544,19.979755,-13.402861,21.218973,-15.719742,18.087414,-18.12701,12.930389,-17.24171,metal
-86.27023,76.75912,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661469,-14.234941,18.466795,-17.955868,9.869916,-19.038647,metal
-135.51762,93.37061,-43.314274,59.227753,-8.516594,20.944653,-6.5328155,21.889866,-18.970129,17.050318,-15.884877,11.082778,-18.48888,metal
0.3734972,79.70633,-30.638968,61.07577,-17.464643,26.695745,-21.258287,22.35319,-13.023766,17.867393,-13.381073,19.257633,-10.976209,metal
-1.9254102,72.69556,-32.789642,63.592033,-18.557953,25.872955,-13.854105,18.064384,-11.945406,19.657593,-13.961472,18.737661,-11.190176,metal
9.6126,76.345825,-31.275438,56.887753,-20.73966,27.254444,-16.64428,19.372135,-13.922549,19.66951,-16.064049,17.490234,-12.959961,metal
10.011061,74.12018,-32.23159,62.77233,-23.32492,30.028408,-14.876241,20.153131,-12.141148,19.180307,-14.977439,18.800049,-12.278636,metal
16.498144,71.17403,-22.343836,60.273594,-18.556435,27.622684,-12.409244,16.955914,-8.733991,17.861544,-13.475232,18.930727,-11.024661,metal
9.626443,54.66245,-21.025988,60.160816,-21.065937,32.14062,-15.826892,21.457956,-8.718101,19.355715,-12.387802,19.743502,-10.803767,metal
4.007581,83.274345,-37.258846,62.334545,-14.855903,23.4053,-10.465684,16.790585,-7.9484053,16.29695,-11.256233,13.319225,-7.8180056,metal
4.940334,75.07084,-24.737082,57.010853,-21.78284,26.048838,-12.566026,17.441984,-10.24325,18.605541,-13.024874,18.953098,-9.70242,metal
1.1746387,66.64868,-23.702898,60.944363,-18.885221,29.745417,-17.549292,21.030996,-11.191259,18.808363,-13.065931,19.950945,-10.563495,metal
10.46768,63.71505,-28.434465,62.601223,-19.601042,28.82345,-15.230561,19.297329,-10.69957,18.856491,-12.71232,18.030092,-10.830204,metal
11.974039,69.42492,-23.266045,60.70763,-20.820644,25.098286,-16.195517,15.557082,-10.50349,18.778437,-13.387608,17.373083,-11.059947,metal
-24.911848,77.54363,-30.417303,68.36967,-6.524643,24.6945,-9.805858,19.518623,-11.461867,18.59208,-14.161357,14.448354,-5.920214,metal
-15.687386,100.09827,-37.590454,45.971,-20.773737,25.637007,-18.64387,26.516623,-20.16317,21.12962,-13.649135,10.978789,-15.535991,metal
-15.622626,99.13169,-45.622692,55.021473,-18.016518,23.890497,-19.60334,27.33491,-15.09996,18.792261,-16.151487,9.21564,-16.218187,metal
-58.221924,105.824524,-43.90767,58.44157,-18.440866,27.96586,-17.969337,21.048119,-15.5502615,13.395051,-15.685904,9.364441,-15.323449,metal
-74.115524,80.12189,-46.984425,51.01986,-9.138491,31.76564,-6.376152,24.85552,-19.142609,20.790123,-11.669213,13.848666,-16.47486,metal
-100.42865,104.687256,-57.258125,56.590782,-5.5367737,22.83633,-6.167544,23.090935,-19.069187,17.792307,-13.767806,9.958694,-14.848816,metal
-93.59133,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316164,22.829412,-12.410713,9.704986,-19.730852,metal
-110.87448,83.18676,-45.257427,56.596424,-7.4923544,19.979755,-13.402861,21.218973,-15.719742,18.087414,-18.12701,12.930389,-17.24171,metal
-86.27023,76.75912,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661469,-14.234941,18.466795,-17.955868,9.869916,-19.038647,metal
-135.51762,93.37061,-43.314274,59.227753,-8.516594,20.944653,-6.5328155,21.889866,-18.970129,17.050318,-15.884877,11.082778,-18.48888,metal
-82.50126,97.34412,-34.373585,71.40592,-3.2831824,17.367373,-9.023832,16.01118,-19.003857,12.07876,-9.568192,13.949616,-14.460563,metal
-99.92597,106.37655,-40.69357,52.71699,-20.752645,25.27852,-11.834835,22.090796,-12.473096,13.774301,-14.384913,15.974963,-11.724976,metal
-111.631966,111.15152,-10.673634,69.67505,-4.9124284,29.834528,-10.388692,21.257767,-6.6391087,20.084322,-7.234053,16.228865,-10.11801,metal
-197.24265,74.135826,-10.732934,54.719276,-7.5989184,18.415985,-18.87797,11.601353,-14.568,18.417076,-16.47915,12.569829,-10.470822,metal
-78.646675,80.88038,-24.589214,47.02528,-23.750683,27.423235,-17.429619,22.271526,-13.534701,21.574053,-11.100493,15.586867,-9.705414,metal
-35.211857,93.95566,-35.184963,62.78997,-11.732125,26.993427,-10.765925,24.075377,-13.050642,13.60035,-12.423316,13.567939,-12.25336,metal
2.76582,77.06904,-17.562174,57.969265,0.73400027,28.834631,-7.8623486,27.62109,-13.553445,17.290194,-7.5781507,13.043516,-8.747499,metal
-201.17038,76.82515,-14.830626,68.75314,-12.95295,36.95549,-10.98254,23.685738,-12.256573,16.672419,-11.068587,15.556435,-11.184572,metal
-40.462826,105.28377,-14.121419,54.854095,-1.1847332,20.07817,-11.68658,22.177694,-10.237689,14.195452,-6.912577,13.34514,-9.254659,metal
-100.87204,76.131744,-29.540949,69.70769,-17.339687,21.392006,-12.921216,22.004936,-9.841376,18.424261,-12.037166,8.98118,-20.874262,metal
-42.02993,86.998,-27.519882,62.60779,-27.02055,32.348595,-18.955395,22.138983,-14.33114,19.516882,-10.970767,16.759539,-12.39556,metal
-1.6504897,73.40672,-15.8976755,55.80285,-1.9217756,34.024567,-8.33632,32.767876,-9.721336,20.836998,-9.041395,13.956027,-9.598967,metal
-74.930435,79.14185,-40.912487,54.720623,-9.683361,37.261475,-14.976005,20.937372,-17.431295,16.582232,-11.095817,15.470192,-11.143389,metal
-73.53079,74.63624,-16.441614,55.65842,-7.735835,36.544735,-18.304749,27.83494,-11.930489,20.062954,-11.356052,14.714357,-7.2918735,metal
-19.135782,118.842636,-52.170376,42.712044,-21.577301,27.695185,-14.619277,27.023914,-17.138739,18.976408,-10.770826,9.391385,-4.661059,metal
-57.683388,101.43232,-41.485245,55.1306,-23.34928,28.151098,-12.139105,18.150204,-15.429839,11.888646,-10.803695,9.394469,-12.284428,metal
-29.364521,101.90519,-29.13861,69.73786,-16.19941,19.447557,-18.348463,19.076456,-18.29892,15.284218,-8.25647,2.497314,-14.802311,metal
0.2972941,94.16096,-32.3892,45.45783,-15.206419,25.888224,-12.4076,19.625692,-6.809362,17.237934,-12.993833,13.681172,-8.694563,metal
-46.61735,86.81587,-34.77483,49.901302,-18.18641,28.723974,-23.486286,15.659389,-8.936178,10.598558,-18.183575,12.44495,-13.554954,metal
-96.30451,90.98215,-32.244606,54.340145,-23.049862,27.707533,-16.94906,21.061527,-18.193655,22.608337,-9.001288,14.274058,-11.000206,metal
22.813816,60.81909,-6.410773,53.192276,-13.250526,27.924463,-14.319424,29.69412,-17.342932,20.313677,-9.7461605,17.133959,-8.265369,metal
-129.72392,104.0453,-26.971245,68.268524,2.4256182,22.6046,-12.102456,17.058987,-5.6731367,13.670591,-2.8124678,5.3755274,-3.007236,metal
-90.7047,128.03145,-34.762016,73.75541,4.3358192,28.097118,-0.528384,17.356289,4.3896894,12.314994,2.2703788,5.679951,-6.7684245,metal
-93.4888,100.64778,-23.36959,52.49629,-7.7495117,39.58746,-7.7753916,26.730106,-12.477862,11.733406,-10.55607,23.026806,-9.96186,metal
-96.65606,101.72485,-16.843752,47.311695,-27.08291,28.275732,-17.200556,21.652477,-17.890528,7.0187664,-14.618829,15.222269,-16.005716,metal
-67.89626,108.934105,-33.84926,50.502457,-21.373014,21.500319,-14.890105,11.634114,-19.267109,10.540526,-13.92236,5.562826,-14.436232,metal
-104.97826,80.70867,-28.533834,66.800766,-20.704025,29.11902,-9.355721,22.353577,-12.043808,13.592499,-14.734194,11.049199,-15.269818,metal
-104.68676,87.7357,-33.242126,48.456833,-28.924986,22.51373,-24.994108,20.534803,-12.07721,18.25662,-15.190194,10.294038,-13.897688,metal
-35.348392,94.13724,-24.249739,43.3057,-16.374916,29.515818,-5.852855,28.461887,-13.956537,13.738647,-9.20102,15.596586,-8.491607,metal
-51.584152,86.15932,-20.28268,59.05158,-10.889933,27.533499,-11.25417,23.941713,-11.55746,13.293803,-9.016419,13.907334,-10.740367,metal
-82.15792,98.29185,-16.522001,68.44801,1.4452635,29.869274,-5.2750893,24.399492,-10.475004,14.404365,-7.89216,10.020229,-8.503235,metal
-95.3391,92.06636,-28.061176,52.796284,-3.018975,25.395771,-6.135991,20.098093,-10.223873,12.411141,-8.270395,11.693288,-9.268385,metal
-66.66679,88.367165,-27.544344,53.177696,-9.20226,27.959316,-8.114095,26.28682,-8.239136,12.685691,-7.13096,13.688373,-8.364938,metal
-94.53429,55.664608,29.260527,27.047909,20.063942,1.1709082,12.953799,-0.7993096,8.8729515,-0.67619544,-5.338357,2.2207077,-4.614716,pop
-59.200977,45.285435,36.85824,15.686738,15.64339,1.674394,7.294538,8.814742,5.826009,7.992021,-2.28285,1.8962289,-0.9197741,pop
-59.607132,62.98234,31.12206,16.92889,8.904489,10.815333,10.561759,5.165959,5.408297,6.159945,2.278019,4.2545376,4.1256804,pop
-125.906784,126.61828,-23.186909,36.22425,20.962921,-1.1735235,16.486767,-3.6612227,6.520491,9.33727,-6.409656,3.8801947,-7.941658,pop
-20.901945,83.24167,5.04696,16.370789,9.402539,-0.56291837,4.051513,6.209602,9.122195,5.865447,-3.5055268,-0.63873327,-3.1722696,pop
-113.6181,90.014565,-5.5413427,25.595474,2.60115,3.1922529,1.1311811,6.1437187,2.7893798,-1.8761606,-7.119992,-3.441792,-5.9110045,pop
-169.15085,94.640785,24.504723,27.41387,11.641731,14.895841,4.234472,12.369024,10.702795,5.126413,-0.3423666,1.2547646,-4.1575885,pop
-224.45636,107.30909,-1.568328,13.870831,8.123952,-9.378749,8.120475,9.294033,9.099869,6.025224,-6.6545024,2.0728164,6.2020764,pop
-52.448246,74.022064,12.697417,24.500343,21.1079,1.9049276,6.796557,4.7199597,8.40647,8.246997,-2.2676542,-1.2025365,-2.67781,pop
-35.297348,61.247242,14.059667,28.661287,4.3299875,-1.3499215,-0.7904129,5.12254,5.3524,1.2215204,-7.2570734,-0.5168179,0.21715902,pop
-111.13056,103.09619,10.90997,34.348927,22.34365,17.868382,6.8071394,6.333683,5.488653,0.6188137,0.33940017,3.8250782,2.0442042,pop
